week,producer_code,product_id,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy
2022-08-07,LEE,3809,10,71,78.81,10,71,78.81,0,0,0
2022-08-07,LFF,3153,10,30,33.3,15,30,33.3,0,0,0.5
2022-08-07,LOF,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-07,MFP,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-08-07,MHG,3362,11,24,26.64,NA,NA,NA,1,0,NA
2022-08-07,MLG,3759,10,46.25,51.34,10,46.25,51.34,0,0,0
2022-08-07,MLG,3809,10,71,78.81,NA,NA,NA,1,0,NA
2022-08-07,MLG,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-07,MMO,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-07,NTN,3809,15,71,78.81,30,71,78.81,0,0,1
2022-08-07,NTN,3813,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-07,ONC,3754,5,40.75,45.23,5,40.75,45.23,0,0,0
2022-08-07,PBY,3809,10,71,78.81,10,71,78.81,0,0,0
2022-08-07,PZM,3153,10,30,33.3,11,30,33.3,0,0,0.1
2022-08-07,RSV,3809,6,71,78.81,NA,NA,NA,1,0,NA
2022-08-07,SRF,3759,30,46.25,51.34,70,46.25,51.34,0,0,1.3333333333333333
2022-08-07,SRF,3809,10,71,78.81,10,71,78.81,0,0,0
2022-08-07,SXF,3362,11,24,26.64,22,24,26.64,0,0,1
2022-08-07,SXF,3826,50,35.25,39.13,50,35.25,39.13,0,0,0
2022-08-07,TXI,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-07,YMF,3754,5,40.75,45.23,NA,NA,NA,1,0,NA
2022-08-07,YMF,3809,10,71,78.81,10,71,78.81,0,0,0
2022-08-14,AFC,3138,8,42.75,47.45,8,42.75,47.45,0,0,0
2022-08-14,AGF,3089,15,30.75,34.13,NA,NA,NA,1,0,NA
2022-08-14,AGF,3091,50,31.25,34.69,NA,NA,NA,1,0,NA
2022-08-14,AGF,3404,46,32.75,36.35,46,32.75,36.35,0,0,0
2022-08-14,BXF,3138,10,42.75,47.45,6,42.75,47.45,0,0,-0.4
2022-08-14,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,BXF,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-14,BXF,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-14,BXF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,BXF,3854,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-14,CAL,3153,12,30,33.3,13,30,33.3,0,0,0.08333333333333333
2022-08-14,CBO,3138,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-14,CBS,3153,12,30,33.3,23,30,33.3,0,0,0.9166666666666666
2022-08-14,CBS,3404,86,32.75,36.35,243,32.75,36.35,0,0,1.8255813953488371
2022-08-14,CHO,3182,22,24,26.64,NA,NA,NA,1,0,NA
2022-08-14,CHO,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CHO,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CHO,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CLP,3182,18,24,26.64,9,24,26.64,0,0,-0.5
2022-08-14,CLP,3362,11,24,26.64,7,24,26.64,0,0,-0.36363636363636365
2022-08-14,CLP,3668,10,34.25,38.02,25,34.25,38.02,0,0,1.5
2022-08-14,CLP,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CLP,3717,15,37,41.07,2,37,41.07,0,0,-0.8666666666666667
2022-08-14,CLP,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-14,CLP,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CLP,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CMA,3138,5,42.75,47.45,4,42.75,47.45,0,0,-0.2
2022-08-14,CMU,3138,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-08-14,CMU,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,CTH,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-14,CVP,3702,12,36.5,40.52,10,36.5,40.52,0,0,-0.16666666666666666
2022-08-14,CVP,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-14,D2D,3138,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,D2D,3182,18,24,26.64,NA,NA,NA,1,0,NA
2022-08-14,D2D,3754,5,40.75,45.23,10,40.75,45.23,0,0,1
2022-08-14,DTF,3202,51,46,51.06,51,46,51.06,0,0,0
2022-08-14,HOP,3362,11,24,26.64,NA,NA,NA,1,0,NA
2022-08-14,HOP,3717,10,37,41.07,10,37,41.07,0,0,0
2022-08-14,JWI,3138,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,KHF,3153,12,30,33.3,49,30,33.3,0,0,3.0833333333333335
2022-08-14,KHF,3202,36,46,51.06,39,46,51.06,0,0,0.08333333333333333
2022-08-14,KHF,3668,10,34.25,38.02,16,34.25,38.02,0,0,0.6
2022-08-14,KSL,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-14,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,KSL,3828,15,40.75,45.23,NA,NA,NA,1,0,NA
2022-08-14,KSL,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,LDX,3153,10,30,33.3,10,30,33.3,0,0,0
2022-08-14,LEE,3828,5,40.75,45.23,NA,NA,NA,1,0,NA
2022-08-14,LFF,3153,10,30,33.3,19,30,33.3,0,0,0.9
2022-08-14,LFF,3828,25,40.75,45.23,22,40.75,45.23,0,0,-0.12
2022-08-14,LOF,3362,11,24,26.64,11,24,26.64,0,0,0
2022-08-14,LOF,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-14,LVO,3138,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,MFP,3153,10,30,33.3,10,30,33.3,0,0,0
2022-08-14,MFP,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,MHA,3362,11,24,26.64,11,24,26.64,0,0,0
2022-08-14,MHA,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,MLG,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,MLG,3702,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-08-14,MLG,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-14,MLG,3854,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-08-14,MMO,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,PBY,3089,10,30.75,34.13,NA,NA,NA,1,0,NA
2022-08-14,PBY,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-14,PBY,3668,10,34.25,38.02,10,34.25,38.02,0,0,0
2022-08-14,PBY,3717,15,37,41.07,15,37,41.07,0,0,0
2022-08-14,PLT,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-14,PLT,3668,10,34.25,38.02,10,34.25,38.02,0,0,0
2022-08-14,PLT,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-14,PLT,3853,20,36.5,40.52,20,36.5,40.52,0,0,0
2022-08-14,PLT,3854,26,36.5,40.52,14,36.5,40.52,0,0,-0.46153846153846156
2022-08-14,PZM,3828,5,40.75,45.23,13,40.75,45.23,0,0,1.6
2022-08-14,RSV,3362,11,24,26.64,NA,NA,NA,1,0,NA
2022-08-14,SXF,3826,50,35.25,39.13,50,35.25,39.13,0,0,0
2022-08-14,TXI,3362,11,24,26.64,10,24,26.64,0,0,-0.09090909090909091
2022-08-14,TXI,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-14,TXI,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-14,TXI,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-14,YMF,3668,10,34.25,38.02,10,34.25,38.02,0,0,0
2022-08-14,YMF,3702,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-08-14,YMF,3717,10,37,41.07,10,37,41.07,0,0,0
2022-08-14,YMF,3853,20,36.5,40.52,20,36.5,40.52,0,0,0
2022-08-21,AGF,3089,40,30.75,34.13,NA,NA,NA,1,0,NA
2022-08-21,AGF,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,AGF,3404,46,32.75,36.35,46,32.75,36.35,0,0,0
2022-08-21,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,BXF,3702,12,36.5,40.52,11,36.5,40.52,0,0,-0.08333333333333333
2022-08-21,BXF,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-21,BXF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,BXF,3854,12,36.5,40.52,7,36.5,40.52,0,0,-0.4166666666666667
2022-08-21,CAL,3153,12,30,33.3,11,30,33.3,0,0,-0.08333333333333333
2022-08-21,CBO,3813,5,42.75,47.45,7,42.75,47.45,0,0,0.4
2022-08-21,CBS,3153,12,30,33.3,12,30,33.3,0,0,0
2022-08-21,CBS,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,CBS,3404,86,32.75,36.35,86,32.75,36.35,0,0,0
2022-08-21,CHO,3200,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,CHO,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,CHO,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,CHO,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,CHO,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,CLP,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,CLP,3813,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-08-21,CLP,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-21,CLP,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,CLP,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,CMA,3813,5,42.75,47.45,3,42.75,47.45,0,0,-0.4
2022-08-21,CTH,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-21,CVP,3702,12,36.5,40.52,13,36.5,40.52,0,0,0.08333333333333333
2022-08-21,CVP,3826,10,35.25,39.13,11,35.25,39.13,0,0,0.1
2022-08-21,D2D,3200,10,40.5,44.96,26,40.5,44.96,0,0,1.6
2022-08-21,D2D,3754,5,40.75,45.23,5,40.75,45.23,0,0,0
2022-08-21,D2D,3813,5,42.75,47.45,9,42.75,47.45,0,0,0.8
2022-08-21,DTF,3202,36,46,51.06,36,46,51.06,0,0,0
2022-08-21,HAF,3758,11,24,26.64,11,24,26.64,0,0,0
2022-08-21,JWI,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-21,KHF,3153,12,30,33.3,23,30,33.3,0,0,0.9166666666666666
2022-08-21,KHF,3201,36,40.5,44.96,30,40.5,44.96,0,0,-0.16666666666666666
2022-08-21,KHF,3853,15,36.5,40.52,10,36.5,40.52,0,0,-0.3333333333333333
2022-08-21,KSL,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-21,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,KSL,3828,10,40.75,45.23,NA,NA,NA,1,0,NA
2022-08-21,KSL,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,LDX,3153,10,30,33.3,21,30,33.3,0,0,1.1
2022-08-21,LDX,3458,11,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,LEE,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-08-21,LFF,3153,10,30,33.3,15,30,33.3,0,0,0.5
2022-08-21,LFF,3458,25,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,LFF,3828,25,40.75,45.23,25,40.75,45.23,0,0,0
2022-08-21,LOF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,LOF,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-21,MFP,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-21,MFP,3828,5,40.75,45.23,12,40.75,45.23,0,0,1.4
2022-08-21,MHA,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,MHG,3200,10,40.5,44.96,9,40.5,44.96,0,0,-0.1
2022-08-21,MLG,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,MLG,3702,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-08-21,MLG,3758,11,24,26.64,11,24,26.64,0,0,0
2022-08-21,MLG,3826,10,35.25,39.13,10,35.25,39.13,0,0,0
2022-08-21,MLG,3854,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-08-21,MMO,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,MMO,3813,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-21,NTN,3813,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-08-21,PBY,3089,10,30.75,34.13,NA,NA,NA,1,0,NA
2022-08-21,PBY,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,PLT,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-21,PLT,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-08-21,PLT,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-21,PLT,3758,22,24,26.64,22,24,26.64,0,0,0
2022-08-21,PLT,3853,20,36.5,40.52,20,36.5,40.52,0,0,0
2022-08-21,PLT,3854,26,36.5,40.52,24,36.5,40.52,0,0,-0.07692307692307693
2022-08-21,PZM,3153,10,30,33.3,10,30,33.3,0,0,0
2022-08-21,PZM,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-21,SXF,3758,11,24,26.64,11,24,26.64,0,0,0
2022-08-21,SXF,3826,50,35.25,39.13,50,35.25,39.13,0,0,0
2022-08-21,TXI,3702,12,36.5,40.52,27,36.5,40.52,0,0,1.25
2022-08-21,TXI,3758,11,24,26.64,11,24,26.64,0,0,0
2022-08-21,TXI,3826,10,35.25,39.13,25,35.25,39.13,0,0,1.5
2022-08-21,TXI,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-21,YMF,3200,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-08-21,YMF,3702,14,36.5,40.52,14,36.5,40.52,0,0,0
2022-08-21,YMF,3853,20,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,AGF,3404,46,32.75,36.35,NA,NA,NA,1,0,NA
2022-08-28,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,BXF,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,BXF,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,BXF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,BXF,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CAL,3153,12,30,33.3,12,30,33.3,0,0,0
2022-08-28,CAL,3201,15,40.5,44.96,15,40.5,44.96,0,0,0
2022-08-28,CBS,3153,12,30,33.3,12,30,33.3,0,0,0
2022-08-28,CBS,3201,15,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-28,CBS,3404,86,32.75,36.35,66,32.75,36.35,0,0,-0.23255813953488372
2022-08-28,CHO,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-28,CHO,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CHO,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CHO,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CLP,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,CLP,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CLP,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,CLP,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CLP,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CMU,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-08-28,CTH,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-28,CVP,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,CVP,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,D2D,3754,5,40.75,45.23,5,40.75,45.23,0,0,0
2022-08-28,DTF,3202,36,46,51.06,36,46,51.06,0,0,0
2022-08-28,HAF,3758,11,24,26.64,NA,NA,NA,1,0,NA
2022-08-28,KAL,3132,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-08-28,KHF,3153,12,30,33.3,13,30,33.3,0,0,0.08333333333333333
2022-08-28,KHF,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,KHF,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-08-28,KHF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,KSL,3202,15,46,51.06,NA,NA,NA,1,0,NA
2022-08-28,KSL,3364,10,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,KSL,3828,10,40.75,45.23,NA,NA,NA,1,0,NA
2022-08-28,LDX,3153,10,30,33.3,10,30,33.3,0,0,0
2022-08-28,LDX,3458,11,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-28,LEE,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-08-28,LFF,3153,10,30,33.3,10,30,33.3,0,0,0
2022-08-28,LFF,3458,25,40.5,44.96,NA,NA,NA,1,0,NA
2022-08-28,LFF,3828,20,40.75,45.23,10,40.75,45.23,0,0,-0.5
2022-08-28,LOF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,MFP,3153,10,30,33.3,10,30,33.3,0,0,0
2022-08-28,MFP,3364,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-08-28,MFP,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-08-28,MFP,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-08-28,MHA,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,MLG,3364,10,42.75,47.45,10,42.75,47.45,0,0,0
2022-08-28,MLG,3702,14,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,MLG,3758,11,24,26.64,NA,NA,NA,1,0,NA
2022-08-28,MLG,3759,10,46.25,51.34,NA,NA,NA,1,0,NA
2022-08-28,MLG,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,MLG,3854,14,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,MMO,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,PBY,3201,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-08-28,PBY,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,PLT,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-08-28,PLT,3458,10,40.5,44.96,10,40.5,44.96,0,0,0
2022-08-28,PLT,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,PLT,3702,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-28,PLT,3758,22,24,26.64,22,24,26.64,0,0,0
2022-08-28,PLT,3853,20,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,PLT,3854,26,36.5,40.52,14,36.5,40.52,0,0,-0.46153846153846156
2022-08-28,PZM,3828,10,40.75,45.23,10,40.75,45.23,0,0,0
2022-08-28,RSV,3755,22,36.75,40.79,22,36.75,40.79,0,0,0
2022-08-28,SRF,3201,18,40.5,44.96,18,40.5,44.96,0,0,0
2022-08-28,SRF,3759,30,46.25,51.34,50,46.25,51.34,0,0,0.6666666666666666
2022-08-28,SXF,3758,11,24,26.64,11,24,26.64,0,0,0
2022-08-28,SXF,3826,50,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,TEB,3854,12,36.5,40.52,12,36.5,40.52,0,0,0
2022-08-28,TXI,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,TXI,3758,11,24,26.64,22,24,26.64,0,0,1
2022-08-28,TXI,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-08-28,TXI,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,YMF,3132,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-08-28,YMF,3668,10,34.25,38.02,NA,NA,NA,1,0,NA
2022-08-28,YMF,3702,14,36.5,40.52,NA,NA,NA,1,0,NA
2022-08-28,YMF,3853,20,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,AGF,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,BXF,3364,5,42.75,47.45,NA,NA,NA,1,0,NA
2022-09-04,BXF,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,BXF,3826,10,35.25,39.13,NA,NA,NA,1,0,NA
2022-09-04,BXF,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,BXF,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CAL,3153,12,30,33.3,NA,NA,NA,1,0,NA
2022-09-04,CBO,3813,5,42.75,47.45,5,42.75,47.45,0,0,0
2022-09-04,CBS,3153,12,30,33.3,12,30,33.3,0,0,0
2022-09-04,CBS,3201,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,CHO,3458,10,40.5,44.96,NA,NA,NA,1,0,NA
2022-09-04,CHO,3702,12,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CHO,3853,15,36.5,40.52,NA,NA,NA,1,0,NA
2022-09-04,CHO,3854,12,36.5,40.52,NA,NA,NA,1,0,NA
