week,producer_code,product_id,quantity.x,cost.x,price.x,quantity.y,cost.y,price.y,undelivered,unplanned,discrepancy
2022-10-23,YMF,3613,11,31,34.41,NA,NA,NA,1,0,NA
2022-10-30,D2D,NA,22,36.5,40.52,NA,NA,NA,1,0,NA
2022-11-06,CMU,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2022-11-06,MLG,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-11-06,NTN,3755,22,36.75,40.79,NA,NA,NA,1,0,NA
2022-11-06,YMF,3755,11,36.75,40.79,NA,NA,NA,1,0,NA
2021-06-06,POG,3819,NA,NA,NA,19,84,93.24,0,1,NA
2021-06-06,STF,3806,NA,NA,NA,38,36,39.96,0,1,NA
2021-06-13,D2D,3252,NA,NA,NA,19,36,39.96,0,1,NA
2021-06-13,LXF,3304,NA,NA,NA,30,48,53.28,0,1,NA
2021-06-13,NTN,3813,NA,NA,NA,14,36,39.96,0,1,NA
2021-06-13,POG,3140,NA,NA,NA,36,46.8,51.48,0,1,NA
2021-06-13,STF,3806,NA,NA,NA,15,36,39.96,0,1,NA
2021-06-13,WKH,3573,NA,NA,NA,19,40,44.4,0,1,NA
2021-06-20,SEE,3813,NA,NA,NA,38,24,26.64,0,1,NA
2021-06-20,STF,3806,NA,NA,NA,15,36,39.96,0,1,NA
2021-06-27,LXF,3390,NA,NA,NA,28,100,111,0,1,NA
2021-06-27,NTN,3813,NA,NA,NA,30,36,39.96,0,1,NA
2021-06-27,SEE,3184,NA,NA,NA,40,25,27.75,0,1,NA
2021-07-04,LXF,3184,NA,NA,NA,15,25,27.75,0,1,NA
2021-07-04,MHG,3184,NA,NA,NA,11,20,22.2,0,1,NA
2021-07-04,MLF,3278,NA,NA,NA,5,33.75,37.46,0,1,NA
2021-07-04,SGC,3184,NA,NA,NA,20,20,22.2,0,1,NA
2021-07-04,WKH,3184,NA,NA,NA,20,20,22.2,0,1,NA
2021-07-04,YMF,3216,NA,NA,NA,27,56.25,62.44,0,1,NA
2021-07-11,CHO,3184,NA,NA,NA,10,24,26.64,0,1,NA
2021-07-11,CHO,3278,NA,NA,NA,7,33.75,37.46,0,1,NA
2021-07-11,HAF,3184,NA,NA,NA,20,35,38.85,0,1,NA
2021-07-11,MKV,3754,NA,NA,NA,4,34,37.74,0,1,NA
2021-07-11,SEE,3361,NA,NA,NA,16,25,27.75,0,1,NA
2021-07-11,SEE,3579,NA,NA,NA,24,66.66,73.99,0,1,NA
2021-07-11,SGC,3806,NA,NA,NA,8,36,39.96,0,1,NA
2021-07-11,WKH,3278,NA,NA,NA,39,33.75,37.46,0,1,NA
2021-07-18,CHO,3401,NA,NA,NA,31,62.5,69.38,0,1,NA
2021-07-18,D2D,3754,NA,NA,NA,7,34,37.74,0,1,NA
2021-07-18,MKV,3401,NA,NA,NA,7,62.5,69.38,0,1,NA
2021-07-18,MKV,3756,NA,NA,NA,16,20,22.2,0,1,NA
2021-07-18,MKV,3775,NA,NA,NA,16,30,33.3,0,1,NA
2021-07-18,MLG,3401,NA,NA,NA,15,62.5,69.38,0,1,NA
2021-07-18,PBY,3361,NA,NA,NA,13,20,22.2,0,1,NA
2021-07-18,PBY,3401,NA,NA,NA,13,62.5,69.38,0,1,NA
2021-07-18,PBY,3573,NA,NA,NA,10,40,44.4,0,1,NA
2021-07-18,PBY,3592,NA,NA,NA,12,31.45,34.91,0,1,NA
2021-07-18,POG,3184,NA,NA,NA,30,25,27.75,0,1,NA
2021-07-18,STF,3401,NA,NA,NA,7,62.5,69.38,0,1,NA
2021-07-18,STF,3573,NA,NA,NA,20,40,44.4,0,1,NA
2021-07-18,YMF,3401,NA,NA,NA,18,62.5,69.38,0,1,NA
2021-07-18,YMF,3592,NA,NA,NA,20,31.45,34.91,0,1,NA
2021-07-25,CHO,3184,NA,NA,NA,66,20,22.2,0,1,NA
2021-07-25,CHO,3278,NA,NA,NA,60,33.75,37.46,0,1,NA
2021-07-25,CHO,3401,NA,NA,NA,30,62.5,69.38,0,1,NA
2021-07-25,CHO,3669,NA,NA,NA,34,36,39.96,0,1,NA
2021-07-25,NTN,3184,NA,NA,NA,10,20,22.2,0,1,NA
2021-07-25,PBY,3184,NA,NA,NA,21,20,22.2,0,1,NA
2021-07-25,PBY,3362,NA,NA,NA,32,20,22.2,0,1,NA
2021-07-25,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-07-25,WKH,3202,NA,NA,NA,12,40,44.4,0,1,NA
2021-07-25,WKH,3806,NA,NA,NA,21,36,39.96,0,1,NA
2021-07-25,YMF,3099,NA,NA,NA,21,36,39.96,0,1,NA
2021-07-25,YMF,3401,NA,NA,NA,20,62.5,69.38,0,1,NA
2021-08-01,CBS,3153,NA,NA,NA,14,25.5,28.31,0,1,NA
2021-08-01,CHO,3184,NA,NA,NA,30,20,22.2,0,1,NA
2021-08-01,CHO,3401,NA,NA,NA,20,62.5,69.38,0,1,NA
2021-08-01,CHO,3669,NA,NA,NA,20,36,39.96,0,1,NA
2021-08-01,LXF,3362,NA,NA,NA,30,20,22.2,0,1,NA
2021-08-01,MKV,3759,NA,NA,NA,20,40,44.4,0,1,NA
2021-08-01,SEE,3242,NA,NA,NA,34,30,38.63,0,1,NA
2021-08-01,SEE,3828,NA,NA,NA,37,30.25,33.58,0,1,NA
2021-08-01,SGC,3754,NA,NA,NA,7,34,37.74,0,1,NA
2021-08-01,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-08-01,YMF,3361,NA,NA,NA,7,20,22.2,0,1,NA
2021-08-08,CBS,3153,NA,NA,NA,66,25.5,28.31,0,1,NA
2021-08-08,CHO,3184,NA,NA,NA,45,20,22.2,0,1,NA
2021-08-08,MHG,3153,NA,NA,NA,8,25.5,28.31,0,1,NA
2021-08-08,MLG,3758,NA,NA,NA,33,20,22.2,0,1,NA
2021-08-08,SEE,3202,NA,NA,NA,40,34,37.74,0,1,NA
2021-08-08,SGC,3153,NA,NA,NA,10,25.5,28.31,0,1,NA
2021-08-08,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-08-15,MKV,3405,NA,NA,NA,36,51,56.61,0,1,NA
2021-08-15,MLG,3757,NA,NA,NA,15,31.62,35.1,0,1,NA
2021-08-15,SEE,3828,NA,NA,NA,33,30.25,33.58,0,1,NA
2021-08-15,SGC,3089,NA,NA,NA,6,420,466.2,0,1,NA
2021-08-15,SGC,3091,NA,NA,NA,30,26.25,29.14,0,1,NA
2021-08-15,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-08-15,YMF,3202,NA,NA,NA,20,40,44.4,0,1,NA
2021-08-22,D2D,3200,NA,NA,NA,11,35,38.85,0,1,NA
2021-08-22,HAF,3700,NA,NA,NA,38,24,26.64,0,1,NA
2021-08-22,KHF,3200,NA,NA,NA,11,35,38.85,0,1,NA
2021-08-22,KHF,3201,NA,NA,NA,20,35,38.85,0,1,NA
2021-08-22,KHF,3458,NA,NA,NA,5,35,38.85,0,1,NA
2021-08-22,KHF,3828,NA,NA,NA,39,35,38.85,0,1,NA
2021-08-22,LXF,3166,NA,NA,NA,30,50,55.5,0,1,NA
2021-08-22,LXF,3449,NA,NA,NA,45,40,44.4,0,1,NA
2021-08-22,PBY,3592,NA,NA,NA,30,31.45,34.91,0,1,NA
2021-08-22,POG,3717,NA,NA,NA,40,31.62,35.1,0,1,NA
2021-08-22,SGC,3089,NA,NA,NA,3,420,466.2,0,1,NA
2021-08-22,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-08-29,CHO,3184,NA,NA,NA,10,20,22.2,0,1,NA
2021-08-29,KHF,3201,NA,NA,NA,20,35,38.85,0,1,NA
2021-08-29,LXF,3828,NA,NA,NA,36,35,38.85,0,1,NA
2021-08-29,MKV,3405,NA,NA,NA,30,51,56.61,0,1,NA
2021-08-29,MLP,3202,NA,NA,NA,10,40,44.4,0,1,NA
2021-08-29,PBY,3202,NA,NA,NA,10,40,44.4,0,1,NA
2021-08-29,PBY,3592,NA,NA,NA,18,31.45,34.91,0,1,NA
2021-08-29,SEE,3828,NA,NA,NA,33,30.25,33.58,0,1,NA
2021-08-29,SGC,3134,NA,NA,NA,67,27,29.97,0,1,NA
2021-08-29,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-08-29,YMF,3184,NA,NA,NA,7,20,22.2,0,1,NA
2021-09-05,KHF,3201,NA,NA,NA,20,35,38.85,0,1,NA
2021-09-05,NTN,3813,NA,NA,NA,8,36,39.96,0,1,NA
2021-09-05,SEE,3202,NA,NA,NA,29,34,37.74,0,1,NA
2021-09-05,SGC,3135,NA,NA,NA,293,27,29.97,0,1,NA
2021-09-05,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-09-05,YMF,3401,NA,NA,NA,20,62.5,69.38,0,1,NA
2021-09-12,KHF,3201,NA,NA,NA,32,35,38.85,0,1,NA
2021-09-12,NTN,3813,NA,NA,NA,2,36,39.96,0,1,NA
2021-09-12,PBY,3201,NA,NA,NA,32,35,38.85,0,1,NA
2021-09-12,SEE,3828,NA,NA,NA,32,35,38.85,0,1,NA
2021-09-12,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-09-12,YMF,3828,NA,NA,NA,3,35,38.85,0,1,NA
2021-09-19,AFC,3138,NA,NA,NA,10,36,39.96,0,1,NA
2021-09-19,D2D,3401,NA,NA,NA,3,62.5,69.38,0,1,NA
2021-09-19,KHF,3201,NA,NA,NA,26,35,38.85,0,1,NA
2021-09-19,MHG,3153,NA,NA,NA,8,25.5,28.31,0,1,NA
2021-09-19,MKV,3401,NA,NA,NA,12,62.5,69.38,0,1,NA
2021-09-19,MKV,3458,NA,NA,NA,25,35,38.85,0,1,NA
2021-09-19,SXF,3826,NA,NA,NA,50,30,33.3,0,1,NA
2021-09-26,AFC,3138,NA,NA,NA,8,36,39.96,0,1,NA
2021-09-26,KHF,3201,NA,NA,NA,26,35,38.85,0,1,NA
2021-09-26,KHF,3202,NA,NA,NA,20,40,44.4,0,1,NA
2021-09-26,LXF,3828,NA,NA,NA,16,35,38.85,0,1,NA
2021-09-26,MKV,3828,NA,NA,NA,27,40,44.4,0,1,NA
2021-09-26,SEE,3759,NA,NA,NA,18,40,44.4,0,1,NA
2021-09-26,STF,3401,NA,NA,NA,16,62.5,69.38,0,1,NA
2021-09-26,STF,3807,NA,NA,NA,50,23,25.53,0,1,NA
2021-09-26,WKH,3411,NA,NA,NA,34,54,59.94,0,1,NA
2021-10-03,CBS,3404,NA,NA,NA,20,28,31.08,0,1,NA
2021-10-03,D2D,3278,NA,NA,NA,15,33.75,37.46,0,1,NA
2021-10-03,KSL,3754,NA,NA,NA,17,29.08,32.28,0,1,NA
2021-10-03,MHG,3278,NA,NA,NA,12,33.75,37.46,0,1,NA
2021-10-03,NTN,3754,NA,NA,NA,57,34,37.74,0,1,NA
2021-10-10,LXF,3828,NA,NA,NA,35,35,38.85,0,1,NA
2021-10-10,MHG,3828,NA,NA,NA,20,35,38.85,0,1,NA
2021-10-10,MLG,3759,NA,NA,NA,40,40,44.4,0,1,NA
2021-10-10,NTN,3613,NA,NA,NA,32,26.31,29.2,0,1,NA
2021-10-10,POG,3190,NA,NA,NA,63,33.25,36.91,0,1,NA
2021-10-10,SEE,3828,NA,NA,NA,32,30.25,33.58,0,1,NA
2021-10-10,WKH,3598,NA,NA,NA,33,31.5,34.97,0,1,NA
2021-10-17,LXF,3166,NA,NA,NA,10,50,55.5,0,1,NA
2021-10-17,NTN,3166,NA,NA,NA,10,50,55.5,0,1,NA
2021-10-17,SEE,3188,NA,NA,NA,32,18,19.98,0,1,NA
2021-10-17,SGC,3768,NA,NA,NA,63,25,27.75,0,1,NA
2021-10-17,WKH,3573,NA,NA,NA,20,40,44.4,0,1,NA
2021-10-24,LXF,3449,NA,NA,NA,30,40,44.4,0,1,NA
2021-10-24,LXF,3828,NA,NA,NA,50,35,38.85,0,1,NA
2021-10-24,PBY,3828,NA,NA,NA,50,35,38.85,0,1,NA
2021-10-24,SEE,3188,NA,NA,NA,30,18,19.98,0,1,NA
2021-10-24,WKH,3598,NA,NA,NA,84,31.5,34.97,0,1,NA
2021-10-31,POG,3544,NA,NA,NA,85,35,38.85,0,1,NA
2021-10-31,SEE,3105,NA,NA,NA,30,23,25.53,0,1,NA
2021-10-31,SGC,3188,NA,NA,NA,25,24.65,27.36,0,1,NA
2021-10-31,SGC,3190,NA,NA,NA,50,24.65,27.36,0,1,NA
2021-10-31,WKH,3300,NA,NA,NA,26,60,66.6,0,1,NA
2021-10-31,WKH,3316,NA,NA,NA,26,36,39.96,0,1,NA
2021-11-07,SEE,3141,NA,NA,NA,9,50,55.5,0,1,NA
2021-11-07,SEE,3188,NA,NA,NA,34,24,26.64,0,1,NA
2021-11-07,SGC,3768,NA,NA,NA,38,25,27.75,0,1,NA
2021-11-14,D2D,3180,NA,NA,NA,13,31.25,34.69,0,1,NA
2021-11-14,OHF,3107,NA,NA,NA,54,24.9,27.64,0,1,NA
2021-11-28,OHF,3613,NA,NA,NA,18,23.75,26.36,0,1,NA
2021-11-28,SEE,3105,NA,NA,NA,450,2.25,2.5,0,1,NA
2022-06-12,CBO,3278,NA,NA,NA,5,43.5,48.29,0,1,NA
2022-06-12,CMA,3278,NA,NA,NA,5,43.5,48.29,0,1,NA
2022-06-19,D2D,3278,NA,NA,NA,15,40.01,48.29,0,1,NA
2022-07-03,HAF,3266,NA,NA,NA,5,33.75,37.46,0,1,NA
2022-07-03,HAF,3806,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-03,LVO,3138,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-03,NTN,3266,NA,NA,NA,10,33.75,37.46,0,1,NA
2022-07-03,RSV,3806,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-07-10,CBO,3138,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-07-10,CBO,3669,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-10,CMA,3266,NA,NA,NA,5,33.75,37.46,0,1,NA
2022-07-10,CMA,3813,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-10,CMU,3138,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-07-10,D2D,3138,NA,NA,NA,18,42.75,47.45,0,1,NA
2022-07-10,D2D,3813,NA,NA,NA,16,42.75,47.45,0,1,NA
2022-07-10,HAF,3266,NA,NA,NA,10,33.75,37.46,0,1,NA
2022-07-10,JWI,3813,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-10,LVO,3138,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-10,NTN,3813,NA,NA,NA,18,42.75,47.45,0,1,NA
2022-07-10,ONC,3266,NA,NA,NA,5,33.75,37.46,0,1,NA
2022-07-10,RSV,3362,NA,NA,NA,12,24,26.64,0,1,NA
2022-07-10,TEB,3266,NA,NA,NA,12,33.75,37.46,0,1,NA
2022-07-10,YMF,3266,NA,NA,NA,3,33.75,37.46,0,1,NA
2022-07-17,CBO,3138,NA,NA,NA,3,42.75,47.45,0,1,NA
2022-07-17,JWI,3138,NA,NA,NA,4,42.75,47.45,0,1,NA
2022-07-17,LVO,3138,NA,NA,NA,1,42.75,47.45,0,1,NA
2022-07-17,YMF,3362,NA,NA,NA,11,24,26.64,0,1,NA
2022-07-24,CLP,3184,NA,NA,NA,18,24,26.64,0,1,NA
2022-07-24,KSL,3669,NA,NA,NA,13,42.75,47.45,0,1,NA
2022-07-31,CBS,3361,NA,NA,NA,8,24,26.64,0,1,NA
2022-07-31,CMA,3813,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-31,CVP,3702,NA,NA,NA,12,36.5,40.52,0,1,NA
2022-07-31,D2D,3278,NA,NA,NA,16,43.5,48.29,0,1,NA
2022-07-31,KSL,3669,NA,NA,NA,14,42.75,47.45,0,1,NA
2022-07-31,LDX,3153,NA,NA,NA,10,30,33.3,0,1,NA
2022-07-31,LOF,3364,NA,NA,NA,13,42.75,47.45,0,1,NA
2022-07-31,MHG,3184,NA,NA,NA,5,24,26.64,0,1,NA
2022-07-31,MHG,3362,NA,NA,NA,15,24,26.64,0,1,NA
2022-07-31,MLG,3702,NA,NA,NA,14,36.5,40.52,0,1,NA
2022-07-31,MMO,3813,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-07-31,PZM,3153,NA,NA,NA,21,30,33.3,0,1,NA
2022-08-07,CLP,3184,NA,NA,NA,8,24,26.64,0,1,NA
2022-08-07,CMA,3669,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-08-07,D2D,3138,NA,NA,NA,19,42.75,47.45,0,1,NA
2022-08-07,D2D,3166,NA,NA,NA,1,57.25,63.55,0,1,NA
2022-08-07,HOP,3099,NA,NA,NA,10,43.25,48.01,0,1,NA
2022-08-07,JWI,3138,NA,NA,NA,1,42.75,47.45,0,1,NA
2022-08-07,LFF,3775,NA,NA,NA,18,35,38.85,0,1,NA
2022-08-07,MFP,3266,NA,NA,NA,6,33.75,37.46,0,1,NA
2022-08-07,MLG,3854,NA,NA,NA,12,36.5,40.52,0,1,NA
2022-08-07,ONC,3669,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-08-07,YMF,3362,NA,NA,NA,5,24,26.64,0,1,NA
2022-08-14,AGF,3733,NA,NA,NA,100,26.75,29.69,0,1,NA
2022-08-14,AGF,3734,NA,NA,NA,50,26.75,29.69,0,1,NA
2022-08-14,CLP,3184,NA,NA,NA,7,24,26.64,0,1,NA
2022-08-14,CMA,3754,NA,NA,NA,10,40.75,45.23,0,1,NA
2022-08-14,KHF,3201,NA,NA,NA,15,40.5,44.96,0,1,NA
2022-08-14,MLG,3758,NA,NA,NA,3,24,26.64,0,1,NA
2022-08-14,MLG,3759,NA,NA,NA,10,46.25,51.34,0,1,NA
2022-08-14,ONC,3669,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-08-14,PBY,3759,NA,NA,NA,10,46.25,51.34,0,1,NA
2022-08-14,SRF,3759,NA,NA,NA,3,46.25,51.34,0,1,NA
2022-08-21,AGF,3733,NA,NA,NA,60,26.75,29.69,0,1,NA
2022-08-21,AGF,3734,NA,NA,NA,60,31.25,34.69,0,1,NA
2022-08-21,CHO,3278,NA,NA,NA,40,43.5,48.29,0,1,NA
2022-08-21,CLP,3717,NA,NA,NA,7,37,41.07,0,1,NA
2022-08-21,CMU,3202,NA,NA,NA,10,46,51.06,0,1,NA
2022-08-21,HOP,3362,NA,NA,NA,5,24,26.64,0,1,NA
2022-08-21,KHF,3668,NA,NA,NA,14,34.25,38.02,0,1,NA
2022-08-21,LDX,3754,NA,NA,NA,10,40.75,45.23,0,1,NA
2022-08-21,LFF,3775,NA,NA,NA,25,35,38.85,0,1,NA
2022-08-21,LOF,3362,NA,NA,NA,16,24,26.64,0,1,NA
2022-08-21,MLG,3759,NA,NA,NA,10,46.25,51.34,0,1,NA
2022-08-21,PBY,3592,NA,NA,NA,1,37,41.07,0,1,NA
2022-08-21,PBY,3668,NA,NA,NA,10,34.25,38.02,0,1,NA
2022-08-21,PBY,3717,NA,NA,NA,7,37,41.07,0,1,NA
2022-08-21,RSV,3362,NA,NA,NA,1,24,26.64,0,1,NA
2022-08-21,RSV,3809,NA,NA,NA,4,71,78.81,0,1,NA
2022-08-21,RSV,3828,NA,NA,NA,4,40.75,45.23,0,1,NA
2022-08-21,SRF,3828,NA,NA,NA,10,40.75,45.23,0,1,NA
2022-08-21,TXI,3362,NA,NA,NA,10,24,26.64,0,1,NA
2022-08-28,AGF,3201,NA,NA,NA,7,40.5,44.96,0,1,NA
2022-08-28,AGF,3449,NA,NA,NA,6,46.25,51.34,0,1,NA
2022-08-28,CBO,3138,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-08-28,CBO,3669,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-08-28,CHO,3184,NA,NA,NA,14,24,26.64,0,1,NA
2022-08-28,CHO,3278,NA,NA,NA,60,43.5,48.29,0,1,NA
2022-08-28,CHO,3361,NA,NA,NA,28,24,26.64,0,1,NA
2022-08-28,D2D,3200,NA,NA,NA,30,40.5,44.96,0,1,NA
2022-08-28,HOP,3166,NA,NA,NA,17,57.25,63.55,0,1,NA
2022-08-28,MHG,3200,NA,NA,NA,6,40.5,44.96,0,1,NA
2022-08-28,ONC,3754,NA,NA,NA,9,40.75,45.23,0,1,NA
2022-08-28,PBY,3592,NA,NA,NA,10,37,41.07,0,1,NA
2022-08-28,SRF,3135,NA,NA,NA,0,31.25,34.69,0,1,NA
2022-08-28,SXF,3362,NA,NA,NA,11,24,26.64,0,1,NA
2022-08-28,YMF,3754,NA,NA,NA,10,40.75,45.23,0,1,NA
2022-09-04,CHO,3278,NA,NA,NA,22,43.5,48.29,0,1,NA
2022-09-04,CMU,3202,NA,NA,NA,2,46,51.06,0,1,NA
2022-09-04,CTH,3202,NA,NA,NA,15,46,51.06,0,1,NA
2022-09-04,NTN,3449,NA,NA,NA,5,46.25,51.34,0,1,NA
2022-09-04,ONC,3754,NA,NA,NA,5,40.75,45.23,0,1,NA
2022-09-04,RSV,3362,NA,NA,NA,15,24,26.64,0,1,NA
2022-09-04,RSV,3809,NA,NA,NA,18,71,78.81,0,1,NA
2022-09-04,TEB,3266,NA,NA,NA,10,33.75,37.46,0,1,NA
2022-09-11,AGF,3095,NA,NA,NA,9,455,505.05,0,1,NA
2022-09-11,AGF,3201,NA,NA,NA,10,40.5,44.96,0,1,NA
2022-09-11,CBO,3278,NA,NA,NA,4,43.5,48.29,0,1,NA
2022-09-11,CHO,3278,NA,NA,NA,60,43.5,48.29,0,1,NA
2022-09-11,CHO,3361,NA,NA,NA,20,24,26.64,0,1,NA
2022-09-11,CMA,3754,NA,NA,NA,10,40.75,45.23,0,1,NA
2022-09-11,CVP,3702,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-09-11,LEE,3809,NA,NA,NA,14,71,78.81,0,1,NA
2022-09-11,LOF,3362,NA,NA,NA,15,24,26.64,0,1,NA
2022-09-11,MLG,3809,NA,NA,NA,10,71,78.81,0,1,NA
2022-09-11,ONC,3754,NA,NA,NA,15,40.75,45.23,0,1,NA
2022-09-11,PBY,3089,NA,NA,NA,25,30.75,34.13,0,1,NA
2022-09-11,YMF,3809,NA,NA,NA,12,71,78.81,0,1,NA
2022-09-11,YMF,3853,NA,NA,NA,20,36.5,40.52,0,1,NA
2022-09-18,BXF,3138,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-09-18,CMA,3138,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-09-18,CMA,3754,NA,NA,NA,10,40.75,45.23,0,1,NA
2022-09-18,CMU,3138,NA,NA,NA,10,42.75,47.45,0,1,NA
2022-09-18,CMU,3755,NA,NA,NA,5,36.75,40.79,0,1,NA
2022-09-18,MLG,3828,NA,NA,NA,20,40.75,45.23,0,1,NA
2022-10-02,CBO,3138,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-10-02,CBO,3278,NA,NA,NA,7,43.5,48.29,0,1,NA
2022-10-02,CBO,3813,NA,NA,NA,5,42.75,47.45,0,1,NA
2022-10-02,HOP,3166,NA,NA,NA,50,57.25,63.55,0,1,NA
2022-10-02,MLG,3755,NA,NA,NA,20,36.75,40.79,0,1,NA
2022-10-09,CMU,3132,NA,NA,NA,22,36.75,40.79,0,1,NA
